province-name,district-name,subdistrict-name,total,household
ปทุมธานี,ท้องถิ่นเทศบาลเมืองลำสามแก้ว,คูคต,65564,34011
ปทุมธานี,ท้องถิ่นเทศบาลเมืองบึงยี่โถ,บึงยี่โถ,34197,16705
ปทุมธานี,ท้องถิ่นเทศบาลเมืองบางกะดี,บางกะดี,15925,8220
ปทุมธานี,ท้องถิ่นเทศบาลตำบลบางเตย,บางเตย,11299,5125
ปทุมธานี,ท้องถิ่นเทศบาลตำบลลำลูกกา,บึงคำพร้อย,13563,7385
ปทุมธานี,ท้องถิ่นเทศบาลตำบลลำลูกกา,ลำลูกกา,7351,3882
ปทุมธานี,ท้องถิ่นเทศบาลตำบลลำไทร,ลำไทร,2646,1078
ปทุมธานี,ท้องถิ่นเทศบาลตำบลระแหง,ระแหง,10849,5933
ปทุมธานี,ท้องถิ่นเทศบาลตำบลหนองเสือ,บึงบา,3841,1960
ปทุมธานี,ท้องถิ่นเทศบาลเมืองสนั่นรักษ์,บึงสนั่น,14308,8119
ปทุมธานี,ท้องถิ่นเทศบาลเมืองสนั่นรักษ์,บึงน้ำรักษ์,18661,9962
ปทุมธานี,ท้องถิ่นเทศบาลตำบลธัญบุรี,รังสิต,24789,12490
ปทุมธานี,ท้องถิ่นเทศบาลตำบลธัญบุรี,ลำผักกูด,40383,22277
ปทุมธานี,ท้องถิ่นเทศบาลเมืองคลองหลวง,คลองหนึ่ง,42684,45367
ปทุมธานี,ท้องถิ่นเทศบาลเมืองคลองหลวง,คลองสอง,29392,17995
ปทุมธานี,ท้องถิ่นเทศบาลตำบลบางหลวง,บ้านฉาง,4349,2687
ปทุมธานี,ท้องถิ่นเทศบาลตำบลบางหลวง,บางหลวง,2383,1239
ปทุมธานี,ท้องถิ่นเทศบาลตำบลบางหลวง,บางเดื่อ,1151,695
ปทุมธานี,ท้องถิ่นเทศบาลเมืองท่าโขลง,คลองหนึ่ง,54006,46382
ปทุมธานี,ท้องถิ่นเทศบาลเมืองท่าโขลง,คลองสอง,20337,11987
ปทุมธานี,ท้องถิ่นเทศบาลเมืองคูคต,คูคต,42249,27887
ปทุมธานี,ท้องถิ่นเทศบาลนครรังสิต,ประชาธิปัตย์,85017,57782
ปทุมธานี,ท้องถิ่นเทศบาลเมืองปทุมธานี,บางปรอก,22879,9674
พระนครศรีอยุธยา,พระนครศรีอยุธยา,ไผ่ลิง,112,1
พระนครศรีอยุธยา,พระนครศรีอยุธยา,ปากกราน,6087,1847
พระนครศรีอยุธยา,พระนครศรีอยุธยา,ภูเขาทอง,2918,749
พระนครศรีอยุธยา,พระนครศรีอยุธยา,สำเภาล่ม,6838,1783
พระนครศรีอยุธยา,พระนครศรีอยุธยา,สวนพริก,4116,1566
พระนครศรีอยุธยา,พระนครศรีอยุธยา,คลองตะเคียน,5031,1194
พระนครศรีอยุธยา,พระนครศรีอยุธยา,วัดตูม,5082,2278
พระนครศรีอยุธยา,พระนครศรีอยุธยา,หันตรา,5096,2523
พระนครศรีอยุธยา,พระนครศรีอยุธยา,ลุมพลี,5819,1478
พระนครศรีอยุธยา,พระนครศรีอยุธยา,บ้านใหม่,4623,1498
พระนครศรีอยุธยา,พระนครศรีอยุธยา,บ้านเกาะ,4889,2380
พระนครศรีอยุธยา,พระนครศรีอยุธยา,คลองสวนพลู,5233,3460
พระนครศรีอยุธยา,พระนครศรีอยุธยา,คลองสระบัว,4102,1233
พระนครศรีอยุธยา,พระนครศรีอยุธยา,เกาะเรียน,3484,1776
พระนครศรีอยุธยา,พระนครศรีอยุธยา,บ้านป้อม,7224,2889
พระนครศรีอยุธยา,พระนครศรีอยุธยา,บ้านรุน,1438,465
พระนครศรีอยุธยา,ท่าเรือ,จำปา,2803,1028
พระนครศรีอยุธยา,ท่าเรือ,ท่าหลวง,2868,1198
พระนครศรีอยุธยา,ท่าเรือ,บ้านร่อม,2990,1102
พระนครศรีอยุธยา,ท่าเรือ,ศาลาลอย,4732,1809
พระนครศรีอยุธยา,ท่าเรือ,วังแดง,3118,1133
พระนครศรีอยุธยา,ท่าเรือ,โพธิ์เอน,3069,1071
พระนครศรีอยุธยา,ท่าเรือ,ปากท่า,2869,987
พระนครศรีอยุธยา,ท่าเรือ,หนองขนาก,4456,1679
พระนครศรีอยุธยา,ท่าเรือ,ท่าเจ้าสนุก,4070,1837
พระนครศรีอยุธยา,นครหลวง,บ่อโพง,5579,3382
